lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001013,0000150,0001002,0001994,0002535,0002575,0000005,001024,000,000,00000008,01,001,002,016,016
0000000,0001080,0000772,0001002,0002625,0003376,0003517,0000086,001024,000,000,00000008,01,001,002,016,016
0000000,0001009,0000141,0001002,0001974,0002515,0002534,0000005,001024,000,001,00000008,01,001,002,016,016
0000000,0001089,0000792,0001005,0002565,0003316,0003476,0000096,001024,000,001,00000008,01,001,002,016,016
0000000,0001013,0000140,0001002,0001993,0002535,0002575,0000005,001024,000,002,00000008,01,001,002,016,016
0000000,0001080,0000782,0001002,0002605,0003366,0003526,0000086,001024,000,002,00000008,01,001,002,016,016
0000000,0000180,0000141,0001002,0002144,0002675,0002184,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001012,0000450,0001005,0003036,0003747,0003357,0000035,001024,000,000,00000128,01,001,002,016,016
0000000,0000181,0000141,0001002,0002134,0002675,0002184,0000010,001024,000,001,00000128,01,001,002,016,016
0000000,0001017,0000461,0001005,0003025,0003737,0003366,0000035,001024,000,001,00000128,01,001,002,016,016
0000000,0000180,0000150,0001002,0002144,0002685,0002184,0000010,001024,000,002,00000128,01,001,002,016,016
0000000,0001012,0000451,0001005,0003026,0003747,0003357,0000035,001024,000,002,00000128,01,001,002,016,016
0000000,0000170,0000031,0001002,0002144,0002685,0002164,0000010,001024,000,000,00001024,01,001,002,016,016
0000000,0001008,0000401,0001006,0003056,0003777,0003146,0000035,001024,000,000,00001024,01,001,002,016,016
0000000,0000170,0000031,0001002,0002144,0002675,0002154,0000010,001024,000,001,00001024,01,001,002,016,016
0000000,0001008,0000411,0001006,0003056,0003757,0003146,0000035,001024,000,001,00001024,01,001,002,016,016
0000000,0000161,0000031,0001002,0002144,0002685,0002164,0000010,001024,000,002,00001024,01,001,002,016,016
0000000,0001008,0000401,0001005,0003046,0003757,0003146,0000035,001024,000,002,00001024,01,001,002,016,016
0000000,0001005,0000130,0001004,0003266,0002925,0002875,0000006,001024,000,000,00000008,01,004,002,016,016
0000000,0002074,0000731,0001713,0005831,0006703,0006332,0000976,001024,000,000,00000008,01,004,002,016,016
0000000,0001003,0000050,0001004,0002375,0004689,0004248,0000006,001024,001,000,00000008,01,004,002,016,016
0000000,0003146,0000591,0002316,0005831,0006683,0006813,0001948,001024,001,000,00000008,01,004,002,016,016
0000000,0000211,0000060,0001008,0004268,0004980,0004598,0000034,001024,002,000,00000008,01,004,002,016,016
0000000,0003434,0000431,0002601,0006332,0007113,0006953,0002177,001024,002,000,00000008,01,004,002,016,016
0000000,0000231,0000130,0001008,0004268,0004979,0004598,0000034,001024,003,000,00000008,01,004,002,016,016
0000000,0003486,0000430,0002649,0006352,0007083,0006963,0002227,001024,003,000,00000008,01,004,002,016,016
0000000,0001009,0000131,0001013,0003837,0003146,0003126,0000007,001024,000,001,00000008,01,004,002,016,016
0000000,0001808,0000751,0001617,0006181,0006963,0006762,0000726,001024,000,001,00000008,01,004,002,016,016
0000000,0001008,0000060,0001012,0002205,0004678,0004359,0000007,001024,001,001,00000008,01,004,002,016,016
0000000,0002279,0000742,0001874,0005971,0006953,0007043,0001150,001024,001,001,00000008,01,004,002,016,016
0000000,0001003,0000120,0001017,0004248,0004960,0004689,0000034,001024,002,001,00000008,01,004,002,016,016
